"","SRR33445252","SRR33445253","SRR33445254","SRR33445260","SRR33445261","SRR33445262"
"ENSMUSG00000001229.9",1302.28078801007,1184.50065586713,1922.49899358847,1124.68007194768,1299.56445780326,1873.68147776972
"ENSMUSG00000001240.13",244.540358631946,337.844185610553,260.33868894417,286.576390017346,308.187528428939,197.568692222044
"ENSMUSG00000001247.16",5392.72856532329,4907.68832804974,5228.73577529338,6503.71209695712,7557.49956339819,6835.5350386313
"ENSMUSG00000001248.15",255.499821752376,368.55436069637,317.704326908878,246.248836330536,273.786090807462,311.96569379008
"ENSMUSG00000001249.14",10462.1381987065,12784.4119724841,10279.8543226056,12380.8939996766,12855.2610719175,11405.8095628921
"ENSMUSG00000001270.9",165.736352605098,149.695485329265,308.425152538511,278.820217813076,206.010579596841,287.333887157338
"ENSMUSG00000001280.13",978.650710133222,1202.80847708569,1129.37740716813,950.028373784717,1032.02824195058,1199.10389926207
"ENSMUSG00000001281.10",367.778183130324,48.3651296424511,314.004414322994,92.6949290780734,60.7045275757344,54.6027615934998
"ENSMUSG00000001285.12",312.288287167999,392.320359765164,380.390919472507,412.048929917674,313.061808734307,315.524341413645
"ENSMUSG00000001288.15",280.677901449967,205.77164330426,330.612828028198,312.71562378864,283.65309143124,291.03252188911
"ENSMUSG00000001289.12",1204.57838555092,1530.49450364119,1507.18454835263,1377.12701274481,1756.7299955344,1814.48154121634
"ENSMUSG00000001300.16",148.755113817802,204.788669728561,197.755354732444,119.122476214698,136.127473742719,136.425764994861
"ENSMUSG00000001305.5",211.038234215455,260.543818257945,222.076380021558,284.393732104917,230.463572407217,218.898413582024
"ENSMUSG00000001313.12",307.396870153081,230.314569030179,302.956613103368,400.028027507132,344.87514592488,570.064340025176
"ENSMUSG00000001323.17",2758.13046709107,3270.3425051079,2308.70527537964,2669.27307112706,2740.36237670629,2603.83026125238
"ENSMUSG00000001334.9",10.4864534704,18.6809589353983,28.4634735853117,28.5879420303858,38.9106133307074,7.08194608889093
