"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents","evidence_codes","intersection"
"Up-regulated",TRUE,0.00539780522416914,8009,100,49,0.49,0.00611811711824198,"GO:0032501","GO:BP","multicellular organismal process",24936,7116,"GO:0008150","TAS,ISS,IEA,IMP IEA,IDA IGI IEA,IMP,IMP IEA,ISS IEA,IMP,IMP,IEA,IEA,IDA,TAS,IMP,IMP,IMP,IMP IEA,IEA,IMP,ISS,IDA IMP IGI ISS ISO IEA,IMP TAS IEA,IMP,IEA,IMP IGI ISS ISO IEA,IDA IMP IEP ISS IEA,ISS NAS IEA,IMP,IMP IEA,IEA,IMP,IEA,IDA IMP ISO IEA,TAS,IGI,IMP IEA,IMP,IMP,IMP IEA,IDA IMP IEP IEA,IEA,IDA,IMP,IMP,IMP,ISS ISO NAS IEA,IMP,IMP","ENSMUSG00000002588,ENSMUSG00000005373,ENSMUSG00000005677,ENSMUSG00000008140,ENSMUSG00000015090,ENSMUSG00000016194,ENSMUSG00000017146,ENSMUSG00000017754,ENSMUSG00000020532,ENSMUSG00000020926,ENSMUSG00000022445,ENSMUSG00000023045,ENSMUSG00000023832,ENSMUSG00000023963,ENSMUSG00000024130,ENSMUSG00000024354,ENSMUSG00000024899,ENSMUSG00000024992,ENSMUSG00000026295,ENSMUSG00000026471,ENSMUSG00000026938,ENSMUSG00000027358,ENSMUSG00000027577,ENSMUSG00000027605,ENSMUSG00000027792,ENSMUSG00000027820,ENSMUSG00000028024,ENSMUSG00000030340,ENSMUSG00000030762,ENSMUSG00000031443,ENSMUSG00000031665,ENSMUSG00000032119,ENSMUSG00000037370,ENSMUSG00000039114,ENSMUSG00000039824,ENSMUSG00000040181,ENSMUSG00000040584,ENSMUSG00000041078,ENSMUSG00000041220,ENSMUSG00000042010,ENSMUSG00000044254,ENSMUSG00000044350,ENSMUSG00000045776,ENSMUSG00000048240,ENSMUSG00000056973,ENSMUSG00000057074,ENSMUSG00000072115,ENSMUSG00000074207,ENSMUSG00000094410"
"Up-regulated",TRUE,0.00539780522416914,7,100,2,0.02,0.285714285714286,"GO:0033875","GO:BP","ribonucleoside bisphosphate metabolic process",24936,7806,"GO:0033865","IDA IMP,IEA","ENSMUSG00000024899,ENSMUSG00000037370"
"Up-regulated",TRUE,0.00539780522416914,7,100,2,0.02,0.285714285714286,"GO:0016127","GO:BP","sterol catabolic process",24936,4899,"GO:0006706;GO:0016125","IDA ISS IEA,IDA IEA","ENSMUSG00000021259,ENSMUSG00000023963"
"Up-regulated",TRUE,0.00539780522416914,7,100,2,0.02,0.285714285714286,"GO:0042904","GO:BP","9-cis-retinoic acid biosynthetic process",24936,9775,"GO:0002138;GO:0042905","IDA,IDA","ENSMUSG00000056148,ENSMUSG00000069456"
"Up-regulated",TRUE,0.00539780522416914,7,100,2,0.02,0.285714285714286,"GO:0042905","GO:BP","9-cis-retinoic acid metabolic process",24936,9776,"GO:0042573","IDA,IDA","ENSMUSG00000056148,ENSMUSG00000069456"
"Up-regulated",TRUE,0.00539780522416914,7,100,2,0.02,0.285714285714286,"GO:1901475","GO:BP","pyruvate transmembrane transport",24936,20109,"GO:0006848;GO:1905039","ISS IEA,IEA","ENSMUSG00000020102,ENSMUSG00000040938"
"Up-regulated",TRUE,0.00539780522416914,7,100,2,0.02,0.285714285714286,"GO:0006707","GO:BP","cholesterol catabolic process",24936,2290,"GO:0008203;GO:0016127;GO:0046164","IDA ISS IEA,IDA IEA","ENSMUSG00000021259,ENSMUSG00000023963"
"Up-regulated",TRUE,0.00539780522416914,7,100,2,0.02,0.285714285714286,"GO:2001293","GO:BP","malonyl-CoA metabolic process",24936,24514,"GO:0006637","IEA,IMP IEA","ENSMUSG00000020532,ENSMUSG00000042010"
"Up-regulated",TRUE,0.00539780522416914,7,100,2,0.02,0.285714285714286,"GO:0050427","GO:BP","3'-phosphoadenosine 5'-phosphosulfate metabolic process",24936,12330,"GO:0006790;GO:0009150;GO:0034035;GO:0043436","IDA IMP,IEA","ENSMUSG00000024899,ENSMUSG00000037370"
"Up-regulated",TRUE,0.00623801953082658,85,100,4,0.04,0.0470588235294118,"GO:0033273","GO:BP","response to vitamin",24936,7579,"GO:0007584","IEA,IMP,IEA,IEA","ENSMUSG00000027792,ENSMUSG00000029833,ENSMUSG00000031443,ENSMUSG00000040584"
"Up-regulated",TRUE,0.00691781314159691,8,100,2,0.02,0.25,"GO:0006848","GO:BP","pyruvate transport",24936,2385,"GO:0015718","ISS IEA,IEA","ENSMUSG00000020102,ENSMUSG00000040938"
"Up-regulated",TRUE,0.00691781314159691,37,100,3,0.03,0.0810810810810811,"GO:0006739","GO:BP","NADP+ metabolic process",24936,2313,"GO:0006163;GO:0046496","IEA,IDA,IEA","ENSMUSG00000032418,ENSMUSG00000039450,ENSMUSG00000042010"
"Up-regulated",TRUE,0.00691781314159691,8,100,2,0.02,0.25,"GO:0015727","GO:BP","lactate transport",24936,4607,"GO:0015718;GO:0015850","ISS IEA,IEA","ENSMUSG00000020102,ENSMUSG00000042010"
"Up-regulated",TRUE,0.00691781314159691,1397,100,15,0.15,0.0107372942018611,"GO:0009719","GO:BP","response to endogenous stimulus",24936,3457,"GO:0050896","IEA,IEA,IDA,IEA,IDA IMP IGI ISO TAS IEA,IEA,IEA,IMP ISS IEA,IDA NAS,IEA,ISS,IEA,IEA,IDA IEA,IDA IEA","ENSMUSG00000015090,ENSMUSG00000017146,ENSMUSG00000020532,ENSMUSG00000024130,ENSMUSG00000027358,ENSMUSG00000027792,ENSMUSG00000027820,ENSMUSG00000029833,ENSMUSG00000030340,ENSMUSG00000031443,ENSMUSG00000032418,ENSMUSG00000037370,ENSMUSG00000040584,ENSMUSG00000044254,ENSMUSG00000074207"
"Up-regulated",TRUE,0.00691781314159691,8,100,2,0.02,0.25,"GO:0035873","GO:BP","lactate transmembrane transport",24936,8701,"GO:0015727;GO:1905039","ISS IEA,IEA","ENSMUSG00000020102,ENSMUSG00000042010"
"Up-regulated",TRUE,0.00702342889689594,4866,100,34,0.34,0.00698725852856556,"GO:0042221","GO:BP","response to chemical",24936,9400,"GO:0050896","IMP IEA,IEA,IDA IMP IGI,ISS IEA,IEA,IEA,IDA,IEP IEA,IMP,ISS IEA,IEA,IEA,ISS IEA,IEA,IDA IMP IGI IEA,IEA,ISS IEA,IEA,IMP ISS IEA,IDA NAS,ISS IEA,IEA,ISS,IEP,IEA,IMP IEA,IDA IEA,IEA,IDA IEA,IEA,TAS,IDA,IDA IMP IEA,IMP","ENSMUSG00000002588,ENSMUSG00000003477,ENSMUSG00000005373,ENSMUSG00000006494,ENSMUSG00000015090,ENSMUSG00000017146,ENSMUSG00000020532,ENSMUSG00000020534,ENSMUSG00000020926,ENSMUSG00000021259,ENSMUSG00000022445,ENSMUSG00000024130,ENSMUSG00000024354,ENSMUSG00000026688,ENSMUSG00000027577,ENSMUSG00000027792,ENSMUSG00000027820,ENSMUSG00000027952,ENSMUSG00000029833,ENSMUSG00000030340,ENSMUSG00000030762,ENSMUSG00000031443,ENSMUSG00000032418,ENSMUSG00000033318,ENSMUSG00000037370,ENSMUSG00000040181,ENSMUSG00000040584,ENSMUSG00000042010,ENSMUSG00000044254,ENSMUSG00000052656,ENSMUSG00000056973,ENSMUSG00000072115,ENSMUSG00000074207,ENSMUSG00000094410"
"Up-regulated",TRUE,0.0085480868746333,94,100,4,0.04,0.0425531914893617,"GO:0051262","GO:BP","protein tetramerization",24936,12711,"GO:0051259","IDA,ISS IEA,ISS IEA,IEA","ENSMUSG00000020532,ENSMUSG00000020534,ENSMUSG00000032418,ENSMUSG00000042010"
"Up-regulated",TRUE,0.0085480868746333,9,100,2,0.02,0.222222222222222,"GO:0034379","GO:BP","very-low-density lipoprotein particle assembly",24936,8030,"GO:0034377","IEA,IMP","ENSMUSG00000023045,ENSMUSG00000056973"
"Up-regulated",TRUE,0.0085480868746333,40,100,3,0.03,0.075,"GO:0042908","GO:BP","xenobiotic transport",24936,9778,"GO:0006810","ISS IEA,TAS,IDA IMP IEA","ENSMUSG00000024130,ENSMUSG00000032849,ENSMUSG00000040584"
"Up-regulated",TRUE,0.00993111697540681,98,100,4,0.04,0.0408163265306122,"GO:0045833","GO:BP","negative regulation of lipid metabolic process",24936,10876,"GO:0006629;GO:0009892;GO:0019216","ISS IEA,IEA,IGI,IMP","ENSMUSG00000017146,ENSMUSG00000027358,ENSMUSG00000040181,ENSMUSG00000042010"
"Up-regulated",TRUE,0.0102860495543123,43,100,3,0.03,0.0697674418604651,"GO:0006692","GO:BP","prostanoid metabolic process",24936,2276,"GO:0006690;GO:0033559","IDA ISS IEA,ISS IEA,IEA","ENSMUSG00000015090,ENSMUSG00000026688,ENSMUSG00000052131"
"Up-regulated",TRUE,0.0103526582544355,10,100,2,0.02,0.2,"GO:0015747","GO:BP","urate transport",24936,4627,"GO:0015711;GO:0071705","IEA,ISS IEA","ENSMUSG00000024354,ENSMUSG00000032849"
"Up-regulated",TRUE,0.0103526582544355,10,100,2,0.02,0.2,"GO:0002003","GO:BP","angiotensin maturation",24936,593,"GO:0002002;GO:0016486","IMP IGI ISO,IDA IMP","ENSMUSG00000027820,ENSMUSG00000028024"
"Up-regulated",TRUE,0.010757993209423,870,100,11,0.11,0.0126436781609195,"GO:0048878","GO:BP","chemical homeostasis",24936,12266,"GO:0042592","IDA IMP IGI ISS,IMP,IEA,IMP,IMP,IDA ISS IEA,IEA,IEA,ISS IEA,ISS IEA,IMP","ENSMUSG00000005373,ENSMUSG00000020532,ENSMUSG00000023045,ENSMUSG00000024130,ENSMUSG00000029833,ENSMUSG00000030340,ENSMUSG00000037370,ENSMUSG00000042010,ENSMUSG00000044254,ENSMUSG00000044350,ENSMUSG00000094410"
"Up-regulated",TRUE,0.0113907629889336,2141,100,19,0.19,0.00887435777673984,"GO:0009056","GO:BP","catabolic process",24936,3092,"GO:0008152","IEA,IEA,IDA IMP IEA,IEA,IDA ISS IEA,IC,IDA IEA,IDA ISO IEA,IEA,ISS IEA,IMP IEA,IEA,IDA ISO,IMP,IMP ISS IEA,IEA,IDA IMP NAS IEA,IDA,IDA IMP IEA","ENSMUSG00000002588,ENSMUSG00000002847,ENSMUSG00000005373,ENSMUSG00000020534,ENSMUSG00000021259,ENSMUSG00000021416,ENSMUSG00000023963,ENSMUSG00000025464,ENSMUSG00000026307,ENSMUSG00000027820,ENSMUSG00000029833,ENSMUSG00000037370,ENSMUSG00000039450,ENSMUSG00000042010,ENSMUSG00000044254,ENSMUSG00000052656,ENSMUSG00000056973,ENSMUSG00000072115,ENSMUSG00000074207"
"Up-regulated",TRUE,0.011513892305112,742,100,10,0.1,0.0134770889487871,"GO:0071705","GO:BP","nitrogen compound transport",24936,15728,"GO:0006810","IGI,IEA,IDA ISS IEA,IEA,IMP,IDA IMP IEA,IDA ISS IEA,ISS IEA,IDA IEA,IMP","ENSMUSG00000005373,ENSMUSG00000017754,ENSMUSG00000020432,ENSMUSG00000024354,ENSMUSG00000027577,ENSMUSG00000030096,ENSMUSG00000030762,ENSMUSG00000032849,ENSMUSG00000040584,ENSMUSG00000094410"
"Up-regulated",TRUE,0.0118729265047381,11,100,2,0.02,0.181818181818182,"GO:0002002","GO:BP","regulation of angiotensin levels in blood",24936,592,"GO:0001991;GO:0010817","IMP IGI ISO,IDA IMP","ENSMUSG00000027820,ENSMUSG00000028024"
"Up-regulated",TRUE,0.0118729265047381,11,100,2,0.02,0.181818181818182,"GO:0046618","GO:BP","xenobiotic export from cell",24936,11420,"GO:0042908;GO:0055085;GO:0140352","ISS IEA,IDA IEA","ENSMUSG00000024130,ENSMUSG00000040584"
"Up-regulated",TRUE,0.0118729265047381,11,100,2,0.02,0.181818181818182,"GO:0046459","GO:BP","short-chain fatty acid metabolic process",24936,11342,"GO:0006631","IEA,IDA","ENSMUSG00000027605,ENSMUSG00000056973"
"Up-regulated",TRUE,0.0118729265047381,11,100,2,0.02,0.181818181818182,"GO:0045050","GO:BP","protein insertion into ER membrane by stop-transfer membrane-anchor sequence",24936,10490,"GO:0045048","ISS ISO IEA,ISS ISO IEA","ENSMUSG00000008140,ENSMUSG00000078517"
"Up-regulated",TRUE,0.0118729265047381,11,100,2,0.02,0.181818181818182,"GO:0016102","GO:BP","diterpenoid biosynthetic process",24936,4876,"GO:0016101;GO:0016114","IDA,IDA","ENSMUSG00000056148,ENSMUSG00000069456"
"Up-regulated",TRUE,0.0118729265047381,11,100,2,0.02,0.181818181818182,"GO:0002138","GO:BP","retinoic acid biosynthetic process",24936,691,"GO:0016102;GO:0042573;GO:0072330","IDA,IDA","ENSMUSG00000056148,ENSMUSG00000069456"
"Up-regulated",TRUE,0.0120004861810788,276,100,6,0.06,0.0217391304347826,"GO:0001666","GO:BP","response to hypoxia",24936,364,"GO:0006950;GO:0036293","ISS IEA,IMP,IEA,IEA,IEA,ISS","ENSMUSG00000006494,ENSMUSG00000027358,ENSMUSG00000027577,ENSMUSG00000031443,ENSMUSG00000040584,ENSMUSG00000072115"
"Up-regulated",TRUE,0.0133769733872562,901,100,11,0.11,0.0122086570477248,"GO:1901698","GO:BP","response to nitrogen compound",24936,20235,"GO:0042221","IEA,IEA,IDA,IEA,IEA,NAS,IEA,IEA,IEA,IEA,IDA IEA","ENSMUSG00000017146,ENSMUSG00000020534,ENSMUSG00000027577,ENSMUSG00000027792,ENSMUSG00000029833,ENSMUSG00000030340,ENSMUSG00000030762,ENSMUSG00000031443,ENSMUSG00000037370,ENSMUSG00000040584,ENSMUSG00000044254"
"Up-regulated",TRUE,0.0139352426029042,12,100,2,0.02,0.166666666666667,"GO:0006855","GO:BP","xenobiotic transmembrane transport",24936,2390,"GO:0042908;GO:0055085","ISS IEA,TAS","ENSMUSG00000024130,ENSMUSG00000032849"
"Up-regulated",TRUE,0.0151344454638511,51,100,3,0.03,0.0588235294117647,"GO:1902653","GO:BP","secondary alcohol biosynthetic process",24936,20879,"GO:0046165;GO:1902652","IEA,ISS IEA,IEA","ENSMUSG00000027952,ENSMUSG00000030762,ENSMUSG00000033105"
"Up-regulated",TRUE,0.0151344454638511,113,100,4,0.04,0.0353982300884956,"GO:0062014","GO:BP","negative regulation of small molecule metabolic process",24936,14681,"GO:0009892;GO:0044281;GO:0062012","ISS IEA,IEA,IGI,IMP","ENSMUSG00000017146,ENSMUSG00000027358,ENSMUSG00000040181,ENSMUSG00000042010"
"Up-regulated",TRUE,0.0151344454638511,51,100,3,0.03,0.0588235294117647,"GO:0006695","GO:BP","cholesterol biosynthetic process",24936,2279,"GO:0008203;GO:0016126;GO:1902653","IEA,ISS IEA,IEA","ENSMUSG00000027952,ENSMUSG00000030762,ENSMUSG00000033105"
"Up-regulated",TRUE,0.0160126693584784,13,100,2,0.02,0.153846153846154,"GO:0035627","GO:BP","ceramide transport",24936,8536,"GO:0006869;GO:0071705","IEA,IDA","ENSMUSG00000017754,ENSMUSG00000040584"
"Up-regulated",TRUE,0.0163036471524482,116,100,4,0.04,0.0344827586206897,"GO:0046165","GO:BP","alcohol biosynthetic process",24936,11147,"GO:0006066;GO:0044283","IEA,IEA,ISS IEA,IEA","ENSMUSG00000027358,ENSMUSG00000027952,ENSMUSG00000030762,ENSMUSG00000033105"
"Up-regulated",TRUE,0.0172589483890273,118,100,4,0.04,0.0338983050847458,"GO:0051384","GO:BP","response to glucocorticoid",24936,12777,"GO:0031960","IEA,IEA,IEA,IEA","ENSMUSG00000015090,ENSMUSG00000024130,ENSMUSG00000027792,ENSMUSG00000040584"
"Up-regulated",TRUE,0.0173574884340753,300,100,6,0.06,0.02,"GO:0016042","GO:BP","lipid catabolic process",24936,4834,"GO:0006629;GO:0009056","IEA,IDA ISS IEA,IC,IDA IEA,IMP,IDA IMP NAS IEA","ENSMUSG00000002847,ENSMUSG00000021259,ENSMUSG00000021416,ENSMUSG00000023963,ENSMUSG00000042010,ENSMUSG00000056973"
"Up-regulated",TRUE,0.0173574884340753,202,100,5,0.05,0.0247524752475248,"GO:0051260","GO:BP","protein homooligomerization",24936,12709,"GO:0051259","IDA,ISS IEA,IEA,ISS IEA,IEA","ENSMUSG00000020532,ENSMUSG00000020534,ENSMUSG00000024130,ENSMUSG00000032418,ENSMUSG00000042010"
"Up-regulated",TRUE,0.0180595359538664,14,100,2,0.02,0.142857142857143,"GO:0046322","GO:BP","negative regulation of fatty acid oxidation",24936,11261,"GO:0019395;GO:0045922;GO:0046320","IGI,IMP","ENSMUSG00000040181,ENSMUSG00000042010"
"Up-regulated",TRUE,0.0180595359538664,2074,100,18,0.18,0.00867888138862102,"GO:0070887","GO:BP","cellular response to chemical stimulus",24936,15231,"GO:0042221;GO:0051716","IDA IMP IGI,ISS IEA,IEA,IDA,IEA,ISS IEA,IEA,IDA,IMP ISS IEA,IDA NAS,ISS IEA,IEA,IEA,IMP,IEA,IDA IEA,IDA,IMP","ENSMUSG00000005373,ENSMUSG00000006494,ENSMUSG00000017146,ENSMUSG00000020532,ENSMUSG00000020534,ENSMUSG00000021259,ENSMUSG00000026688,ENSMUSG00000027577,ENSMUSG00000029833,ENSMUSG00000030340,ENSMUSG00000030762,ENSMUSG00000031443,ENSMUSG00000037370,ENSMUSG00000040181,ENSMUSG00000040584,ENSMUSG00000044254,ENSMUSG00000072115,ENSMUSG00000094410"
"Up-regulated",TRUE,0.0187632023693498,306,100,6,0.06,0.0196078431372549,"GO:0036293","GO:BP","response to decreased oxygen levels",24936,8921,"GO:0070482","ISS IEA,IMP,IEA,IEA,IEA,ISS","ENSMUSG00000006494,ENSMUSG00000027358,ENSMUSG00000027577,ENSMUSG00000031443,ENSMUSG00000040584,ENSMUSG00000072115"
"Up-regulated",TRUE,0.019771810670403,57,100,3,0.03,0.0526315789473684,"GO:0016126","GO:BP","sterol biosynthetic process",24936,4898,"GO:0006694;GO:0016125","IEA,ISS IEA,IEA","ENSMUSG00000027952,ENSMUSG00000030762,ENSMUSG00000033105"
"Up-regulated",TRUE,0.0231330109795968,16,100,2,0.02,0.125,"GO:1904478","GO:BP","regulation of intestinal absorption",24936,22139,"GO:0044058;GO:0050892","IDA,IEA","ENSMUSG00000023832,ENSMUSG00000040584"
"Up-regulated",TRUE,0.024807357302397,132,100,4,0.04,0.0303030303030303,"GO:1905039","GO:BP","carboxylic acid transmembrane transport",24936,22566,"GO:0046942;GO:0055085","ISS IEA,IDA IMP IEA,IEA,IEA","ENSMUSG00000020102,ENSMUSG00000024354,ENSMUSG00000040938,ENSMUSG00000042010"
"Up-regulated",TRUE,0.0249866443506446,441,100,7,0.07,0.0158730158730159,"GO:0031667","GO:BP","response to nutrient levels",24936,6808,"GO:0050896","IDA IMP IGI,IEA,IMP,IEA,IEA,IMP IEA,IDA IEA","ENSMUSG00000005373,ENSMUSG00000027792,ENSMUSG00000029833,ENSMUSG00000031443,ENSMUSG00000040584,ENSMUSG00000042010,ENSMUSG00000044254"
"Up-regulated",TRUE,0.0256868377078468,17,100,2,0.02,0.117647058823529,"GO:0071816","GO:BP","tail-anchored membrane protein insertion into ER membrane",24936,15782,"GO:0045048","ISS ISO IEA,ISS ISO IEA","ENSMUSG00000008140,ENSMUSG00000078517"
"Up-regulated",TRUE,0.0256868377078468,328,100,6,0.06,0.0182926829268293,"GO:0009410","GO:BP","response to xenobiotic stimulus",24936,3319,"GO:0042221","ISS IEA,IEA,IEA,IMP,IEA,IEA","ENSMUSG00000021259,ENSMUSG00000022445,ENSMUSG00000027792,ENSMUSG00000040181,ENSMUSG00000040584,ENSMUSG00000042010"
"Up-regulated",TRUE,0.0261921312150407,1634,100,15,0.15,0.00917992656058752,"GO:0042592","GO:BP","homeostatic process",24936,9598,"GO:0008150","IDA IMP IGI ISS,IMP,IEA,IMP,IMP,IDA ISS IEA,IEA,IGI,IEA,IMP,IMP IEA,ISS IEA,ISS IEA,IMP,IMP","ENSMUSG00000005373,ENSMUSG00000020532,ENSMUSG00000023045,ENSMUSG00000024130,ENSMUSG00000029833,ENSMUSG00000030340,ENSMUSG00000037370,ENSMUSG00000040181,ENSMUSG00000040584,ENSMUSG00000041220,ENSMUSG00000042010,ENSMUSG00000044254,ENSMUSG00000044350,ENSMUSG00000056973,ENSMUSG00000094410"
"Up-regulated",TRUE,0.0283291402479509,18,100,2,0.02,0.111111111111111,"GO:0010984","GO:BP","regulation of lipoprotein particle clearance",24936,4343,"GO:0034381;GO:0051239","IEA,IMP","ENSMUSG00000044254,ENSMUSG00000057074"
"Up-regulated",TRUE,0.0284692921714164,336,100,6,0.06,0.0178571428571429,"GO:0046486","GO:BP","glycerolipid metabolic process",24936,11358,"GO:0006629","IEA,IMP,IMP ISS IEA,IDA,IDA,IMP","ENSMUSG00000002588,ENSMUSG00000020669,ENSMUSG00000024130,ENSMUSG00000044254,ENSMUSG00000056973,ENSMUSG00000057074"
"Up-regulated",TRUE,0.0299815376355354,233,100,5,0.05,0.0214592274678112,"GO:0030324","GO:BP","lung development",24936,6333,"GO:0030323;GO:0048513;GO:0060541","IMP,IMP,IMP,IEA,IEA","ENSMUSG00000016194,ENSMUSG00000024130,ENSMUSG00000024354,ENSMUSG00000027358,ENSMUSG00000027820"
"Up-regulated",TRUE,0.03073844418464,726,100,9,0.09,0.012396694214876,"GO:0007610","GO:BP","behavior",24936,2927,"GO:0032501","IDA,IMP,IMP IEA,IMP,IEA,IEA,IMP,IMP,IMP","ENSMUSG00000015090,ENSMUSG00000020926,ENSMUSG00000027577,ENSMUSG00000027605,ENSMUSG00000027792,ENSMUSG00000027820,ENSMUSG00000041078,ENSMUSG00000048240,ENSMUSG00000074207"
"Up-regulated",TRUE,0.0308697663363522,19,100,2,0.02,0.105263157894737,"GO:0010878","GO:BP","cholesterol storage",24936,4257,"GO:0019915","IGI,ISS","ENSMUSG00000023045,ENSMUSG00000057074"
"Up-regulated",TRUE,0.0309576312284305,728,100,9,0.09,0.0123626373626374,"GO:0051050","GO:BP","positive regulation of transport",24936,12589,"GO:0006810;GO:0048518;GO:0051049","IEA,IGI,IEA,ISS IEA,IMP,ISS IEA,IEA,ISS,ISS","ENSMUSG00000002588,ENSMUSG00000005373,ENSMUSG00000017754,ENSMUSG00000024130,ENSMUSG00000027358,ENSMUSG00000038949,ENSMUSG00000044254,ENSMUSG00000057074,ENSMUSG00000072115"
"Up-regulated",TRUE,0.0309765300219154,236,100,5,0.05,0.0211864406779661,"GO:0030323","GO:BP","respiratory tube development",24936,6332,"GO:0035295;GO:0048513","IMP,IMP,IMP,IEA,IEA","ENSMUSG00000016194,ENSMUSG00000024130,ENSMUSG00000024354,ENSMUSG00000027358,ENSMUSG00000027820"
"Up-regulated",TRUE,0.0320373207054157,1183,100,12,0.12,0.0101437024513948,"GO:1901701","GO:BP","cellular response to oxygen-containing compound",24936,20238,"GO:0070887;GO:1901700","IDA IGI,IEA,IDA,IEA,IDA,IMP,IDA NAS,IEA,IEA,IEA,IDA IEA,IMP","ENSMUSG00000005373,ENSMUSG00000017146,ENSMUSG00000020532,ENSMUSG00000020534,ENSMUSG00000027577,ENSMUSG00000029833,ENSMUSG00000030340,ENSMUSG00000030762,ENSMUSG00000037370,ENSMUSG00000040584,ENSMUSG00000044254,ENSMUSG00000094410"
"Up-regulated",TRUE,0.0323738176107649,145,100,4,0.04,0.0275862068965517,"GO:0015748","GO:BP","organophosphate ester transport",24936,4628,"GO:0006810","IEA,ISS IEA,ISS IEA,IDA","ENSMUSG00000017754,ENSMUSG00000024130,ENSMUSG00000032849,ENSMUSG00000040584"
"Up-regulated",TRUE,0.0326814046866487,881,100,10,0.1,0.0113507377979569,"GO:0046903","GO:BP","secretion",24936,11589,"GO:0006810","IGI,IEA,IMP,IMP,ISO IEA,IEA,IEA,ISS,ISS,IMP","ENSMUSG00000005373,ENSMUSG00000015090,ENSMUSG00000027358,ENSMUSG00000027577,ENSMUSG00000032849,ENSMUSG00000040584,ENSMUSG00000042010,ENSMUSG00000057074,ENSMUSG00000072115,ENSMUSG00000094410"
"Up-regulated",TRUE,0.0329158802117642,20,100,2,0.02,0.1,"GO:0006706","GO:BP","steroid catabolic process",24936,2289,"GO:0008202;GO:0016042","IDA ISS IEA,IDA IEA","ENSMUSG00000021259,ENSMUSG00000023963"
"Up-regulated",TRUE,0.0329158802117642,20,100,2,0.02,0.1,"GO:0097066","GO:BP","response to thyroid hormone",24936,17255,"GO:0009725","IEA,IEA","ENSMUSG00000031443,ENSMUSG00000040584"
"Up-regulated",TRUE,0.0340986099927346,148,100,4,0.04,0.027027027027027,"GO:0006575","GO:BP","modified amino acid metabolic process",24936,2178,"GO:0008152","IDA,IDA,IMP ISS IEA,ISO","ENSMUSG00000001665,ENSMUSG00000020010,ENSMUSG00000020534,ENSMUSG00000033318"
"Up-regulated",TRUE,0.0357068679288764,73,100,3,0.03,0.0410958904109589,"GO:0050810","GO:BP","regulation of steroid biosynthetic process",24936,12414,"GO:0006694;GO:0019218;GO:0046890","IEA,ISS IEA,ISS","ENSMUSG00000027358,ENSMUSG00000030762,ENSMUSG00000057074"
"Up-regulated",TRUE,0.0357068679288764,21,100,2,0.02,0.0952380952380952,"GO:0008211","GO:BP","glucocorticoid metabolic process",24936,2998,"GO:0008202","IEA,IMP","ENSMUSG00000027358,ENSMUSG00000060807"
"Up-regulated",TRUE,0.0372760434112209,1,100,1,0.01,1,"GO:1901307","GO:BP","positive regulation of spermidine biosynthetic process",24936,19988,"GO:0008295;GO:0009891;GO:0033240;GO:1901304","IEA","ENSMUSG00000025464"
"Up-regulated",TRUE,0.0372760434112209,1,100,1,0.01,1,"GO:1904481","GO:BP","response to tetrahydrofolate",24936,22142,"GO:1901698;GO:1901700","IEA","ENSMUSG00000020534"
"Up-regulated",TRUE,0.0372760434112209,75,100,3,0.03,0.04,"GO:1900542","GO:BP","regulation of purine nucleotide metabolic process",24936,19465,"GO:0006140;GO:0006163","IDA IMP IEA,IEA,IMP","ENSMUSG00000005373,ENSMUSG00000032418,ENSMUSG00000044350"
"Up-regulated",TRUE,0.0372760434112209,1,100,1,0.01,1,"GO:1905231","GO:BP","cellular response to borneol",24936,22700,"GO:0071396;GO:1905230","IEA","ENSMUSG00000040584"
"Up-regulated",TRUE,0.0372760434112209,1,100,1,0.01,1,"GO:1904482","GO:BP","cellular response to tetrahydrofolate",24936,22143,"GO:1901699;GO:1901701;GO:1904481","IEA","ENSMUSG00000020534"
"Up-regulated",TRUE,0.0372760434112209,1,100,1,0.01,1,"GO:1904444","GO:BP","regulation of establishment of Sertoli cell barrier",24936,22116,"GO:0060284;GO:0097368;GO:2000241","IEA","ENSMUSG00000040584"
"Up-regulated",TRUE,0.0372760434112209,1,100,1,0.01,1,"GO:1904446","GO:BP","positive regulation of establishment of Sertoli cell barrier",24936,22118,"GO:0010720;GO:0097368;GO:1904444;GO:2000243","IEA","ENSMUSG00000040584"
"Up-regulated",TRUE,0.0372760434112209,1,100,1,0.01,1,"GO:1905233","GO:BP","response to codeine",24936,22702,"GO:0014072","IEA","ENSMUSG00000040584"
"Up-regulated",TRUE,0.0372760434112209,1,100,1,0.01,1,"GO:1901304","GO:BP","regulation of spermidine biosynthetic process",24936,19986,"GO:0008295;GO:0010967","IEA","ENSMUSG00000025464"
"Up-regulated",TRUE,0.0372760434112209,76,100,3,0.03,0.0394736842105263,"GO:1901264","GO:BP","carbohydrate derivative transport",24936,19955,"GO:0006810","IEA,ISS IEA,IEA","ENSMUSG00000017754,ENSMUSG00000032849,ENSMUSG00000040584"
"Up-regulated",TRUE,0.0372760434112209,1,100,1,0.01,1,"GO:1901571","GO:BP","fatty acid derivative transport",24936,20167,"GO:0006869","ISO","ENSMUSG00000032849"
