"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSMUSG00000037370.13",980.800972971642,0.749710433159416,0.270645666824719,0.000239701120416327,0.0148688611303185
"ENSMUSG00000049109.15",15.6917216085373,-0.0506326456836013,0.145527206579248,0.000400276346957615,0.0211696557821302
"ENSMUSG00000001665.11",1001.2572510227,1.56118307515637,0.183655995182415,9.63620871596e-19,3.39218637323582e-15
"ENSMUSG00000001663.10",5488.93932128166,0.431579480040953,0.169094987810373,0.000739088078852716,0.031825991554511
"ENSMUSG00000033318.7",1726.01732153309,0.778495396527137,0.226162350244134,2.7485398225966e-05,0.00280450646681034
"ENSMUSG00000033105.12",2345.01031979102,0.876684294731188,0.334340792911827,0.000325196977931202,0.0183899544026075
"ENSMUSG00000048240.14",28.7354881093494,1.71626999373706,0.584903555864642,0.000125033007225249,0.00955626454776181
"ENSMUSG00000019935.16",283.873088192656,-0.934980507185078,0.32588688743109,0.000156654722908603,0.0108662815432317
"ENSMUSG00000074785.5",817.800433220006,0.966970673321563,0.206040238299843,1.33041886010333e-07,3.82318938145203e-05
"ENSMUSG00000058799.16",1421.58459422178,-0.601696217578964,0.17724972747549,3.7880449470327e-05,0.00347618618341008
"ENSMUSG00000020102.15",2153.05081432551,0.997209094414103,0.223828300898217,4.02362541091058e-07,9.28797859197244e-05
"ENSMUSG00000040441.11",78.3593739090308,1.52528481845643,0.446686086909415,2.5330112910225e-05,0.00264202459176947
"ENSMUSG00000056148.8",457.149282450648,0.901648891673443,0.226151193003685,3.20382831211848e-06,0.000485087166268175
"ENSMUSG00000069456.4",3676.68151788498,1.31363240760895,0.173128171284412,1.68072212165319e-15,4.73324963899972e-12
"ENSMUSG00000074639.6",4696.77016512431,1.15361345111899,0.295492521057716,4.14273746608671e-06,0.000601380270721309
"ENSMUSG00000040127.13",551.088067338406,-0.577993512664172,0.255820356973874,0.00104535585645459,0.0422978615366007
"ENSMUSG00000039824.4",26.8904883160356,1.68305369028625,0.614637886303329,0.000219868472770874,0.0138212855584227
"ENSMUSG00000020432.12",4177.76866001858,0.779541311116002,0.183456272113357,1.13404914073893e-06,0.000224909097897815
"ENSMUSG00000020427.11",841.446293581407,-0.827712130494981,0.286233168780448,0.000155960270893411,0.0108662815432317
"ENSMUSG00000040985.13",6.81371029037438,5.83342602731728,2.78352508476749,0.000145801894137273,0.0104215049306951
"ENSMUSG00000020122.16",8554.14412453785,-0.843205372649593,0.342173083280341,0.000489786307048611,0.0239468089914982
"ENSMUSG00000078922.9",151.459517376328,-1.95637441693099,0.332341540351542,1.80875539137906e-10,1.34047814031624e-07
"ENSMUSG00000018339.11",249.770633698035,-0.800213932978184,0.310244570729106,0.000380539704571866,0.0206272185587262
"ENSMUSG00000020534.14",4746.1877501918,0.502367710334947,0.143094415946012,3.02797207574132e-05,0.00300259681679673
"ENSMUSG00000042436.12",52.5721369535921,-1.30759374797043,0.535367080277812,0.000446138023527383,0.0225973723355722
"ENSMUSG00000040938.16",392.863630475387,1.35529722768516,0.217931396002843,2.40832577623609e-11,3.08287593228913e-08
"ENSMUSG00000035042.2",111.815249547338,-2.69125963244645,0.600030437886998,2.75963479437769e-07,7.06516682538768e-05
"ENSMUSG00000020532.18",5282.86807460592,0.704358760319945,0.232613451810612,0.000115515231345319,0.00898657443410735
"ENSMUSG00000000093.6",134.474938591501,0.783373855467835,0.304528573782497,0.000401840044825777,0.0211696557821302
"ENSMUSG00000001506.10",567.27135445325,-1.89871845784138,0.356519001971971,4.32941261419512e-09,1.7930135006024e-06
"ENSMUSG00000017400.10",18.3744537355772,-0.0771318995676449,0.166309821228068,0.000580470546437509,0.0268583839757846
"ENSMUSG00000020917.17",19253.4928817827,0.932038793026853,0.349070907468304,0.000305567506638438,0.0174958826972684
"ENSMUSG00000017146.12",62.6104202890932,1.39283887109345,0.428310673526153,4.44430383786475e-05,0.00396077483170718
"ENSMUSG00000020926.16",202.30026309742,2.45924712096664,0.405484040679415,6.10984890071198e-11,6.14519874078038e-08
"ENSMUSG00000020681.14",70.7286996495332,-1.22860312789962,0.499459897575116,0.000436602062703642,0.0221942008842238
"ENSMUSG00000020599.13",161.270019942384,-0.110349818268809,0.212285071008677,0.00038551123575587,0.0207726234991401
"ENSMUSG00000047904.6",19.5660020021455,-2.62450600653768,0.914997765723037,0.000136211088975413,0.00993776343970356
"ENSMUSG00000020747.18",1510.5593738946,0.467248206905568,0.181443900939847,0.000617975232200303,0.0280700298213305
"ENSMUSG00000039450.11",1656.0267230981,0.632896734424645,0.164340170796484,6.72930315752066e-06,0.000893918092085362
"ENSMUSG00000025153.9",50589.4987913643,0.968594793202767,0.348435045147588,0.000206108750135401,0.0133129234433788
"ENSMUSG00000020656.16",32.9015797540191,-0.0713828050127086,0.16061667611505,0.00103838910843058,0.0421370519764007
"ENSMUSG00000020669.15",228.628194350151,1.04441488497102,0.260696450818875,2.81865881636698e-06,0.000453025429810347
"ENSMUSG00000021094.10",1301.02406008329,0.630461413461661,0.174311874525838,1.66793841512529e-05,0.00192510170683436
"ENSMUSG00000033854.10",63.8255599378053,-1.49016983688878,0.447548978547898,3.228559259588e-05,0.00315703770376796
"ENSMUSG00000060807.7",12073.576167756,0.758390609974159,0.260064342425231,0.000132987123481812,0.00984145217126965
"ENSMUSG00000072849.10",72899.1214725433,-0.0221870253232592,0.133659879149848,1.61519319869006e-06,0.000291583787573779
"ENSMUSG00000041567.3",338.450925843289,-2.41716611323649,0.586522691562089,1.37592520554952e-06,0.00025832537092457
"ENSMUSG00000092075.1",165.38077213922,-0.017329180676319,0.132541398243833,0.000173309339273172,0.0117024539279165
