"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSMUSG00000040681.16",2476.13392439,-0.514821125588219,0.200938363436818,0.000636784896678575,0.0299982833698131
"ENSMUSG00000040938.16",407.663142813049,0.95954945820012,0.480608732267711,0.00135662532094114,0.0498491974179823
"ENSMUSG00000040985.13",7.9025712071912,5.93035906284551,2.94948188184302,0.000258355209455428,0.0160323624693372
"ENSMUSG00000041078.7",102.409459642322,1.76646765411527,0.74370265413719,0.000475582368652654,0.0242712140779747
"ENSMUSG00000041220.10",6616.47015354961,1.4201212806098,0.351478352552911,2.33259304147316e-06,0.000408148244328244
"ENSMUSG00000041261.9",2211.38852078559,0.543954805408278,0.163891884770699,6.21152155157122e-05,0.00553210610366185
"ENSMUSG00000041293.5",461.728928801175,-1.17279432593139,0.294858423424385,3.03068027420099e-06,0.000504639114769796
"ENSMUSG00000041567.3",343.538912910082,-2.40364693882839,0.611968975871365,3.04873594783232e-06,0.000504639114769796
"ENSMUSG00000041625.15",1393.11158422856,-0.480688132337735,0.183183010638458,0.000590497970481886,0.0283631999024273
"ENSMUSG00000041698.11",3740.40542915817,-0.042500407676155,0.155142286565222,0.00010309452002402,0.00819317769450408
